221.934000000000	2.03586951891581	-6.34124263127645	8.12412516276042	4.73027989821883	1.50381679389313	-2.30025445292621	380.600000000000	111	88.6000000000000	0.838350022884236	0.864613034946296	0.865847639545220
221.964000000000	2.13203668594360	-6.31350994110107	8.20373249053955	4.34351145038168	3.54961832061069	-3.04580152671756	379.200000000000	108	85.2000000000000	0.836238167146494	0.866259629167333	0.865025026511930
221.979000000000	2.16356031099955	-6.29575300216675	8.23186429341634	3.74554707379135	3.32569974554707	-2.89058524173028	378.400000000000	108.400000000000	84.8000000000000	0.836660739743948	0.865436103383230	0.865847639545220
221.994000000000	2.19548296928406	-6.27839501698812	8.26737817128499	2.95928753180662	2.73027989821883	-2.60559796437659	378.800000000000	110.400000000000	86.4000000000000	0.837505381314092	0.865024569164763	0.866259173763687
222.025000000000	2.20645634333293	-6.26682297388713	8.27655569712321	2.26717557251908	1.70483460559796	-2.37913486005089	379.600000000000	112.400000000000	87.6000000000000	0.838350022884236	0.865435647979585	0.867081786796977
222.040000000000	2.13702448209127	-6.27101278305054	8.21370792388916	2.29007633587786	0.814249363867685	-2.40203562340967	380.800000000000	112	88	0.838772091856926	0.866670252578510	0.867492412138794
222.055000000000	2.04823950926463	-6.29754845301310	8.06008005142212	2.25190839694656	0.842239185750636	-2.35877862595420	382	110.800000000000	88.4000000000000	0.839614727953182	0.867081786796977	0.868314116295433
222.084000000000	1.96863234043121	-6.25345532099406	7.98825407028198	1.90330788804071	2.44783715012723	-1.79898218829517	381.800000000000	110.600000000000	87.4000000000000	0.839614727953182	0.867081786796977	0.867903037480611
222.099000000000	1.94369276364644	-6.19759051005046	8.02356831232707	2.01017811704835	5.60305343511450	-1.04580152671756	379	111.400000000000	88.6000000000000	0.840877935645964	0.867492412138794	0.868313211267299
222.114000000000	2.00873521963755	-6.18522055943807	8.18098704020182	2.76081424936387	9.10178117048346	-0.694656488549618	378.400000000000	110	87.6000000000000	0.840456867157904	0.868314116295433	0.868313211267299
222.144000000000	2.09352982044220	-6.21993637084961	8.35636234283447	3.11450381679389	11.0636132315522	-0.666666666666667	377	109.400000000000	89.4000000000000	0.841720074850686	0.867903037480611	0.869954813347417
222.160000000000	2.21882637341817	-6.26941665013631	8.55528068542481	2.30279898218830	10.5776081424936	-0.987277353689568	377.400000000000	109.800000000000	90.6000000000000	0.840878434766100	0.868722935404089	0.869544639560729
222.174000000000	2.27469110488892	-6.30892101923625	8.73524475097656	0.974554707379135	8.25445292620865	-1.89567430025445	376	112.400000000000	90.4000000000000	0.842140151768681	0.868312310062273	0.870364537484207
222.204000000000	2.30421964327494	-6.35959831873576	8.86752446492513	-0.267175572519084	5.27735368956743	-3.49872773536896	377.200000000000	114	89.6000000000000	0.841298511684095	0.869544188005600	0.869544639560729
222.220000000000	2.26591237386068	-6.47471952438355	8.88627910614014	-2.30788804071247	2.23155216284987	-4.42239185750636	379.600000000000	113.600000000000	88.4000000000000	0.842560228686675	0.868313664740304	0.870773813863802
222.234000000000	2.16455785433451	-6.44419336318970	8.99202315012614	-6.38167938931298	0.137404580152672	-3.56488549618321	382.400000000000	112.400000000000	88.4000000000000	0.840876944075899	0.869544188005600	0.869953915940324
